index,Year,Month,State,Species,Location,normalized_food,Illnesses,Hospitalizations,Fatalities,Are_there_Hospitalizations,Are_there_Fatalities,Log_Illnesses,Most_common_Location,Most_common_Species
9865,2002,May,TN,staphylococcus aureus,restaurant - other or unknown type,chicken fried rice soup,5.0,0.0,0.0,0,0,1.6094379124341003,restaurant - other or unknown type,staphylococcus aureus
9866,2002,June,TN,salmonella enterica,restaurant - other or unknown type,chicken fried rice soup,178.0,22.0,1.0,1,1,5.181783550292085,restaurant - other or unknown type,salmonella enterica
9867,2002,May,AL,norovirus genogroup i,restaurant - other or unknown type,chicken fried rice soup,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,norovirus genogroup i
9868,2002,June,DC,norovirus genogroup i,grocery store,strawberry watermelon,11.0,0.0,0.0,0,0,2.3978952727983707,grocery store,norovirus genogroup i
9869,2002,June,NY,norovirus genogroup i,unknown,iceberg lettuce,11.0,0.0,0.0,0,0,2.3978952727983707,unknown,norovirus genogroup i
9870,2002,May,FL,norovirus genogroup i,restaurant - other or unknown type,iceberg lettuce,7.0,0.0,0.0,0,0,1.9459101490553132,restaurant - other or unknown type,norovirus genogroup i
9871,2002,April,FL,staphylococcus aureus,restaurant - other or unknown type,pork bbq,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
9872,2002,May,FL,staphylococcus aureus,restaurant - other or unknown type,potato salad,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - other or unknown type,staphylococcus aureus
9873,2002,May,FL,norovirus genogroup i,restaurant - other or unknown type,multiple food,10.0,0.0,0.0,0,0,2.302585092994046,restaurant - other or unknown type,norovirus genogroup i
9874,2002,May,FL,salmonella enterica,restaurant - other or unknown type,coleslaw,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,salmonella enterica
9875,2002,May,FL,salmonella enterica,restaurant - other or unknown type,turkey roasted,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,salmonella enterica
9876,2002,June,MN,norovirus genogroup i,restaurant - other or unknown type,turkey,18.0,0.0,0.0,0,0,2.8903717578961645,restaurant - other or unknown type,norovirus genogroup i
9877,2002,June,MD,shigella sonnei,restaurant - other or unknown type,ethnic dessert,3.0,1.0,0.0,1,0,1.0986122886681098,restaurant - other or unknown type,bulk_Species
9878,2002,June,FL,shigella sonnei,restaurant - other or unknown type,house salad shrimp fried,2.0,1.0,0.0,1,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
9879,2002,June,IL,salmonella enterica,restaurant - other or unknown type,ice cream,19.0,3.0,0.0,1,0,2.9444389791664403,restaurant - other or unknown type,salmonella enterica
9880,2002,June,IL,norovirus genogroup ii,other,ice cream,10.0,0.0,0.0,0,0,2.302585092994046,other,norovirus genogroup ii
9882,2002,June,FL,campylobacter; norovirus genogroup i,restaurant - other or unknown type,steak sirloin,2.0,1.0,0.0,1,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
9883,2002,June,TN,campylobacter; norovirus genogroup i,restaurant - other or unknown type,milkshake milkshake,24.0,1.0,0.0,1,0,3.1780538303479458,restaurant - other or unknown type,bulk_Species
9884,2002,April,FL,campylobacter; norovirus genogroup i,restaurant - other or unknown type,milkshake milkshake,7.0,0.0,0.0,0,0,1.9459101490553132,restaurant - other or unknown type,bulk_Species
9885,2002,March,FL,campylobacter; norovirus genogroup i,restaurant - other or unknown type,milkshake milkshake,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - other or unknown type,bulk_Species
9887,2002,June,AL,campylobacter; norovirus genogroup i,restaurant - other or unknown type,milkshake milkshake,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
9888,2002,May,DC,campylobacter; norovirus genogroup i,long-term care/nursing home/assisted living facility,sandwich beef,88.0,0.0,0.0,0,0,4.477336814478207,bulk_Location,bulk_Species
9889,2002,June,FL,staphylococcus aureus,restaurant - other or unknown type,sandwich beef,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
9890,2002,June,FL,staphylococcus aureus,restaurant - other or unknown type,shrimp steamed,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,staphylococcus aureus
9891,2002,June,NV,norovirus genogroup i,restaurant - other or unknown type,rice white,24.0,0.0,0.0,0,0,3.1780538303479458,restaurant - other or unknown type,norovirus genogroup i
9892,2002,May,FL,bacillus cereus,restaurant - other or unknown type,rice white,2.0,3.0,0.0,1,0,0.6931471805599453,restaurant - other or unknown type,bacillus cereus
9893,2002,June,IL,"escherichia coli, shiga toxin-producing",private home/residence,ice,4.0,3.0,0.0,1,0,1.3862943611198906,private home/residence,"escherichia coli, shiga toxin-producing"
9894,2002,June,IA,norovirus genogroup i,private home/residence,chip dip,18.0,0.0,0.0,0,0,2.8903717578961645,private home/residence,norovirus genogroup i
9895,2001,February,MN,norovirus genogroup i,restaurant - other or unknown type,sandwich chicken,6.0,0.0,0.0,0,0,1.791759469228055,restaurant - other or unknown type,norovirus genogroup i
9896,2001,January,MN,norovirus genogroup i,restaurant - other or unknown type,multiple salad sandwich,166.0,1.0,0.0,1,0,5.111987788356544,restaurant - other or unknown type,norovirus genogroup i
9897,2001,January,MN,norovirus genogroup i,restaurant - other or unknown type,salad sandwich,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - other or unknown type,norovirus genogroup i
9898,2001,May,MN,norovirus genogroup i,grocery store; private home/residence,salad sandwich,12.0,0.0,0.0,0,0,2.4849066497880004,bulk_Location,norovirus genogroup i
9899,2001,February,MN,norovirus genogroup i,restaurant - other or unknown type,salad sandwich,8.0,0.0,0.0,0,0,2.0794415416798357,restaurant - other or unknown type,norovirus genogroup i
9900,2001,March,MN,norovirus genogroup i,restaurant - other or unknown type,steak prime rib,14.0,0.0,0.0,0,0,2.6390573296152584,restaurant - other or unknown type,norovirus genogroup i
9901,2001,March,MN,campylobacter jejuni,private home/residence,whole milk unpasteurized,4.0,0.0,0.0,0,0,1.3862943611198906,private home/residence,campylobacter jejuni
9902,2001,May,MN,salmonella enterica,restaurant - other or unknown type,egg benedict,54.0,2.0,0.0,1,0,3.9889840465642745,restaurant - other or unknown type,salmonella enterica
9903,2001,January,MN,bacillus cereus; clostridium perfringens,restaurant - other or unknown type,refried bean rice,12.0,0.0,0.0,0,0,2.4849066497880004,restaurant - other or unknown type,bulk_Species
9904,2001,March,MN,norovirus genogroup i,restaurant - other or unknown type,oyster raw,14.0,0.0,0.0,0,0,2.6390573296152584,restaurant - other or unknown type,norovirus genogroup i
9905,2001,February,MN,norovirus genogroup i,restaurant - other or unknown type,egg roll,23.0,0.0,0.0,0,0,3.1354942159291497,restaurant - other or unknown type,norovirus genogroup i
9906,2002,May,FL,norovirus genogroup i,restaurant - other or unknown type,egg roll,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,norovirus genogroup i
9907,2001,March,MN,norovirus genogroup i,grocery store; other; private home/residence,sandwich ham,11.0,0.0,0.0,0,0,2.3978952727983707,bulk_Location,norovirus genogroup i
9908,2001,March,MN,norovirus genogroup i,caterer (food prepared off-site from where served),sandwich chicken,6.0,0.0,0.0,0,0,1.791759469228055,caterer (food prepared off-site from where served),norovirus genogroup i
9909,2002,June,FL,staphylococcus aureus,restaurant - other or unknown type,milkshake,2.0,1.0,0.0,1,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
9910,2002,June,FL,staphylococcus aureus,restaurant - other or unknown type,chicken nuggetsfingers coleslaw,2.0,1.0,0.0,1,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
9911,2002,July,IL,cyclospora cayetanensis,restaurant - other or unknown type,pork,24.0,1.0,0.0,1,0,3.1780538303479458,restaurant - other or unknown type,bulk_Species
9912,2002,June,NY,cyclospora cayetanensis,caterer (food prepared off-site from where served); hospital,gravy,14.0,0.0,0.0,0,0,2.6390573296152584,bulk_Location,bulk_Species
9913,2002,April,FL,campylobacter,restaurant - other or unknown type,guacamole,6.0,0.0,0.0,0,0,1.791759469228055,restaurant - other or unknown type,bulk_Species
9914,2002,March,WA,campylobacter,restaurant - other or unknown type,sandwich beef,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
9915,2002,March,WA,other - bacterium,restaurant - other or unknown type,chicken teriyaki,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,bulk_Species
9916,2002,May,WA,other - bacterium,restaurant - other or unknown type,fiddle head fern,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
9917,2002,March,FL,other - bacterium,private home/residence,oyster raw,3.0,0.0,0.0,0,0,1.0986122886681098,private home/residence,bulk_Species
9918,2002,June,FL,salmonella enterica,restaurant - other or unknown type,multiple food,3.0,1.0,0.0,1,0,1.0986122886681098,restaurant - other or unknown type,salmonella enterica
9919,2002,April,FL,salmonella enterica,restaurant - other or unknown type,hollandaise sauce,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,salmonella enterica
9920,2002,June,FL,salmonella enterica,restaurant - other or unknown type,egg overeasy,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,salmonella enterica
9921,2002,April,NY,norovirus genogroup i,restaurant - other or unknown type,multiple food,30.0,0.0,0.0,0,0,3.4011973816621555,restaurant - other or unknown type,norovirus genogroup i
9922,2002,June,FL,norovirus genogroup i,restaurant - other or unknown type,chicken salad,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,norovirus genogroup i
9923,2002,March,WI,norovirus genogroup i,restaurant - other or unknown type,refried bean rice,11.0,0.0,0.0,0,0,2.3978952727983707,restaurant - other or unknown type,norovirus genogroup i
9924,2002,May,NY,"escherichia coli, shiga toxin-producing","fair, festival, other temp or mobile services",sandwich,12.0,3.0,0.0,1,0,2.4849066497880004,bulk_Location,"escherichia coli, shiga toxin-producing"
9925,2002,June,GA,"escherichia coli, shiga toxin-producing",office/indoor workplace,green salad,7.0,3.0,0.0,1,0,1.9459101490553132,bulk_Location,"escherichia coli, shiga toxin-producing"
9928,2001,February,IN,norovirus genogroup i,restaurant - other or unknown type,caesar salad chicken tetrazini green salad,21.0,0.0,0.0,0,0,3.044522437723423,restaurant - other or unknown type,norovirus genogroup i
9929,2001,March,IN,norovirus genogroup i,restaurant - other or unknown type,salad bar,26.0,0.0,0.0,0,0,3.258096538021482,restaurant - other or unknown type,norovirus genogroup i
9930,2002,July,IL,norovirus genogroup i,restaurant - other or unknown type,salad bar,5.0,0.0,0.0,0,0,1.6094379124341003,restaurant - other or unknown type,norovirus genogroup i
9931,2002,February,OR,norovirus genogroup i,restaurant - other or unknown type,salad bar,6.0,0.0,0.0,0,0,1.791759469228055,restaurant - other or unknown type,norovirus genogroup i
9932,2001,December,IN,norovirus genogroup i,restaurant - other or unknown type,green salad,23.0,0.0,0.0,0,0,3.1354942159291497,restaurant - other or unknown type,norovirus genogroup i
9933,2001,December,IN,norovirus genogroup i,caterer (food prepared off-site from where served),green pea salad vegetablebased salad,21.0,0.0,0.0,0,0,3.044522437723423,caterer (food prepared off-site from where served),norovirus genogroup i
9934,2001,December,IN,norovirus genogroup i,private home/residence,broccoli,13.0,1.0,0.0,1,0,2.5649493574615367,private home/residence,norovirus genogroup i
9935,2002,June,IA,"escherichia coli, shiga toxin-producing",private home/residence,salsa,5.0,1.0,0.0,1,0,1.6094379124341003,private home/residence,"escherichia coli, shiga toxin-producing"
9936,2002,June,MD,"escherichia coli, shiga toxin-producing",other; private home/residence,salsa,5.0,0.0,0.0,0,0,1.6094379124341003,bulk_Location,"escherichia coli, shiga toxin-producing"
9937,2002,January,IN,norovirus genogroup i,restaurant - other or unknown type,salsa,22.0,1.0,0.0,1,0,3.091042453358316,restaurant - other or unknown type,norovirus genogroup i
9938,2002,February,IN,shigella dysenteriae,restaurant - other or unknown type,green salad,6.0,1.0,0.0,1,0,1.791759469228055,restaurant - other or unknown type,bulk_Species
9939,2002,February,IN,norovirus genogroup i,restaurant - other or unknown type,green salad,25.0,0.0,0.0,0,0,3.2188758248682006,restaurant - other or unknown type,norovirus genogroup i
9940,2002,March,OR,norovirus genogroup i,restaurant - other or unknown type,chicken ala king,13.0,0.0,0.0,0,0,2.5649493574615367,restaurant - other or unknown type,norovirus genogroup i
9941,2002,April,IN,clostridium perfringens,prison/jail,chicken ala king,29.0,0.0,0.0,0,0,3.367295829986474,bulk_Location,clostridium perfringens
9942,2002,April,IN,norovirus genogroup i,restaurant - other or unknown type,cheese pasteurized,25.0,0.0,0.0,0,0,3.2188758248682006,restaurant - other or unknown type,norovirus genogroup i
9943,2002,May,IN,norovirus genogroup i,restaurant - other or unknown type,green salad,38.0,1.0,0.0,1,0,3.6375861597263857,restaurant - other or unknown type,norovirus genogroup i
9944,2002,May,IN,norovirus genogroup i,private home/residence,bun,9.0,1.0,0.0,1,0,2.1972245773362196,private home/residence,norovirus genogroup i
9945,2002,April,NC,norovirus genogroup i,restaurant - other or unknown type,gravy beef potato mashed,201.0,0.0,0.0,0,0,5.303304908059076,restaurant - other or unknown type,norovirus genogroup i
9946,2002,April,NC,salmonella enterica,restaurant - other or unknown type,gravy beef potato mashed,239.0,22.0,0.0,1,0,5.476463551931511,restaurant - other or unknown type,salmonella enterica
9947,2002,April,NC,staphylococcus aureus,private home/residence; religious facility,chicken baked,15.0,6.0,0.0,1,0,2.70805020110221,bulk_Location,staphylococcus aureus
9948,2002,June,NC,staphylococcus aureus,school/college/university,sandwich turkey,53.0,5.0,0.0,1,0,3.970291913552122,school/college/university,staphylococcus aureus
9949,2002,July,MD,salmonella enterica,restaurant - other or unknown type,flan,11.0,2.0,0.0,1,0,2.3978952727983707,restaurant - other or unknown type,salmonella enterica
9950,2002,July,MD,scombroid toxin,restaurant - other or unknown type,flan,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,scombroid toxin
9951,2002,July,AL,scombroid toxin,restaurant - other or unknown type,ground beef cheeseburger,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,scombroid toxin
9952,2002,April,OR,scombroid toxin,grocery store,yellowfin tuna,4.0,0.0,0.0,0,0,1.3862943611198906,grocery store,scombroid toxin
9953,2002,June,CA,norovirus genogroup i,unknown,refried bean rice salsa,37.0,0.0,0.0,0,0,3.6109179126442243,unknown,norovirus genogroup i
9954,2002,April,OR,norovirus genogroup i,caterer (food prepared off-site from where served); restaurant - other or unknown type,refried bean rice salsa,17.0,0.0,0.0,0,0,2.833213344056216,bulk_Location,norovirus genogroup i
9955,2002,March,IL,salmonella enterica,restaurant - other or unknown type,refried bean rice salsa,22.0,6.0,0.0,1,0,3.091042453358316,restaurant - other or unknown type,salmonella enterica
9956,2002,July,IL,norovirus genogroup i,restaurant - other or unknown type,refried bean rice salsa,24.0,0.0,0.0,0,0,3.1780538303479458,restaurant - other or unknown type,norovirus genogroup i
9957,2002,April,OR,norovirus genogroup i,restaurant - other or unknown type,refried bean rice salsa,6.0,0.0,0.0,0,0,1.791759469228055,restaurant - other or unknown type,norovirus genogroup i
9958,2002,May,OR,norovirus genogroup i,restaurant - other or unknown type,ranch dressing,10.0,0.0,0.0,0,0,2.302585092994046,restaurant - other or unknown type,norovirus genogroup i
9959,2002,June,OR,norovirus genogroup i,restaurant - other or unknown type,multiple salad,6.0,0.0,0.0,0,0,1.791759469228055,restaurant - other or unknown type,norovirus genogroup i
9960,2002,April,VT,staphylococcus aureus,caterer (food prepared off-site from where served); other; school/college/university,chicken,6.0,0.0,0.0,0,0,1.791759469228055,bulk_Location,staphylococcus aureus
9961,2002,April,OR,salmonella enterica,restaurant - other or unknown type,chicken,5.0,0.0,0.0,0,0,1.6094379124341003,restaurant - other or unknown type,salmonella enterica
9962,2002,June,FL,salmonella enterica,restaurant - other or unknown type,shrimp salad,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,salmonella enterica
9963,2002,May,WA,norovirus genogroup i,private home/residence,green salad,13.0,0.0,0.0,0,0,2.5649493574615367,private home/residence,norovirus genogroup i
9964,2002,March,WA,norovirus genogroup i,restaurant - other or unknown type,green salad,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - other or unknown type,norovirus genogroup i
9965,2002,April,WA,norovirus genogroup i,restaurant - other or unknown type,chicken fried,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,norovirus genogroup i
9966,2002,June,WA,norovirus genogroup i,private home/residence; restaurant - other or unknown type,chef salad,14.0,0.0,0.0,0,0,2.6390573296152584,bulk_Location,norovirus genogroup i
9967,2002,May,WA,norovirus genogroup i,restaurant - other or unknown type,chef salad,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - other or unknown type,norovirus genogroup i
9968,2002,April,WA,norovirus genogroup i,restaurant - other or unknown type,multiple food,219.0,0.0,0.0,0,0,5.389071729816501,restaurant - other or unknown type,norovirus genogroup i
9969,2001,February,NY,norovirus genogroup ii,unknown,burrito chicken enchilada chicken,18.0,0.0,0.0,0,0,2.8903717578961645,unknown,norovirus genogroup ii
9970,2002,July,IL,norovirus genogroup ii,restaurant - other or unknown type,pork,15.0,0.0,0.0,0,0,2.70805020110221,restaurant - other or unknown type,norovirus genogroup ii
9971,2002,June,FL,salmonella enterica,restaurant - other or unknown type,pork,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,salmonella enterica
9972,2002,June,WA,salmonella enterica,restaurant - other or unknown type,ethnic style,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,salmonella enterica
9973,2002,June,WA,salmonella enterica,restaurant - other or unknown type,ethnic style,7.0,0.0,0.0,0,0,1.9459101490553132,restaurant - other or unknown type,salmonella enterica
9974,2002,June,WA,salmonella enterica,private home/residence,multiple food,19.0,1.0,0.0,1,0,2.9444389791664403,private home/residence,salmonella enterica
9975,2002,June,WA,norovirus genogroup i,restaurant - other or unknown type,coleslaw,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,norovirus genogroup i
9976,2002,June,WA,norovirus genogroup i,restaurant - other or unknown type,sandwich turkey,19.0,0.0,0.0,0,0,2.9444389791664403,restaurant - other or unknown type,norovirus genogroup i
9977,2002,July,WI,salmonella enterica,restaurant - other or unknown type,cucumber feta cheese oil,14.0,3.0,0.0,1,0,2.6390573296152584,restaurant - other or unknown type,salmonella enterica
9978,2002,July,MN,norovirus genogroup i,restaurant - other or unknown type,cucumber feta cheese oil,6.0,0.0,0.0,0,0,1.791759469228055,restaurant - other or unknown type,norovirus genogroup i
9979,2002,July,IL,norovirus genogroup i,restaurant - other or unknown type,shrimp sauce,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,norovirus genogroup i
9980,2002,July,FL,other - virus,restaurant - other or unknown type,shrimp sauce,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
9981,2002,July,FL,other - virus,restaurant - other or unknown type,ground beef,7.0,0.0,0.0,0,0,1.9459101490553132,restaurant - other or unknown type,bulk_Species
9982,2002,July,FL,other - virus,restaurant - other or unknown type,ground beef hamburger,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - other or unknown type,bulk_Species
9983,2002,July,FL,other - virus,restaurant - other or unknown type,ground beef hamburger,7.0,1.0,0.0,1,0,1.9459101490553132,restaurant - other or unknown type,bulk_Species
9984,2002,July,FL,other - virus,restaurant - other or unknown type,ground beef hamburger,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
9985,2002,June,TX,other - virus,restaurant - other or unknown type,sandwich,11.0,0.0,0.0,0,0,2.3978952727983707,restaurant - other or unknown type,bulk_Species
9986,2001,December,WA,other - virus,restaurant - other or unknown type,sandwich,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - other or unknown type,bulk_Species
9987,2002,July,TN,other - virus,restaurant - other or unknown type,sandwich,6.0,0.0,0.0,0,0,1.791759469228055,restaurant - other or unknown type,bulk_Species
9988,2002,July,TN,salmonella enterica,caterer (food prepared off-site from where served),sandwich,12.0,0.0,0.0,0,0,2.4849066497880004,caterer (food prepared off-site from where served),salmonella enterica
9989,2002,July,MN,salmonella enterica,restaurant - other or unknown type,sandwich,20.0,1.0,0.0,1,0,2.995732273553991,restaurant - other or unknown type,salmonella enterica
9990,2002,July,WI,salmonella enterica,restaurant - other or unknown type,sandwich,10.0,0.0,0.0,0,0,2.302585092994046,restaurant - other or unknown type,salmonella enterica
9991,2002,July,FL,salmonella enterica,restaurant - other or unknown type,soup clam chowder,2.0,1.0,0.0,1,0,0.6931471805599453,restaurant - other or unknown type,salmonella enterica
9992,2002,July,FL,salmonella enterica,restaurant - other or unknown type,chicken fried,3.0,3.0,0.0,1,0,1.0986122886681098,restaurant - other or unknown type,salmonella enterica
9993,2002,June,DC,salmonella enterica,restaurant - other or unknown type,pasta salad,57.0,3.0,0.0,1,0,4.04305126783455,restaurant - other or unknown type,salmonella enterica
9994,2001,May,NY,norovirus genogroup i,caterer (food prepared off-site from where served),deli meat multiple,9.0,1.0,0.0,1,0,2.1972245773362196,caterer (food prepared off-site from where served),norovirus genogroup i
9995,2002,June,FL,norovirus genogroup ii; salmonella enterica,grocery store; restaurant - other or unknown type,deli meat multiple,18.0,1.0,0.0,1,0,2.8903717578961645,bulk_Location,bulk_Species
9996,2002,July,MD,norovirus genogroup i,restaurant - other or unknown type,bean dish soup garri egusi,11.0,1.0,0.0,1,0,2.3978952727983707,restaurant - other or unknown type,norovirus genogroup i
9997,2002,July,AZ,norovirus genogroup i,other,bean dish soup garri egusi,45.0,2.0,0.0,1,0,3.8066624897703196,other,norovirus genogroup i
9998,2002,August,MD,salmonella enterica,private home/residence,bean dish soup garri egusi,10.0,2.0,0.0,1,0,2.302585092994046,private home/residence,salmonella enterica
9999,2002,August,IL,clostridium perfringens,caterer (food prepared off-site from where served),roast beef,19.0,0.0,0.0,0,0,2.9444389791664403,caterer (food prepared off-site from where served),clostridium perfringens
10000,2002,August,NY,clostridium perfringens,caterer (food prepared off-site from where served); private home/residence,ethnic style,35.0,2.0,0.0,1,0,3.5553480614894135,bulk_Location,clostridium perfringens
10001,2002,July,WI,salmonella enterica,other; restaurant - other or unknown type,multiple food multiple food,4.0,2.0,0.0,1,0,1.3862943611198906,bulk_Location,salmonella enterica
10002,2001,June,NY,norovirus genogroup i,other,multiple food multiple food,14.0,1.0,0.0,1,0,2.6390573296152584,other,norovirus genogroup i
10003,2002,August,FL,staphylococcus aureus,restaurant - other or unknown type,spaghetti,2.0,1.0,0.0,1,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
10004,2002,June,FL,salmonella enterica,restaurant - other or unknown type,chicken roasted,2.0,1.0,0.0,1,0,0.6931471805599453,restaurant - other or unknown type,salmonella enterica
10005,2002,July,FL,staphylococcus aureus,restaurant - other or unknown type,fruit smoothie,2.0,1.0,0.0,1,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
10006,2002,July,FL,staphylococcus aureus,restaurant - other or unknown type,pizza cheese,2.0,1.0,0.0,1,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
10007,2002,June,FL,shigella sonnei,restaurant - other or unknown type,chicken buffalo wing shrimp steamed,2.0,1.0,0.0,1,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
10008,2002,May,CA,norovirus genogroup i,restaurant - other or unknown type,enchilada chicken rice spanish tamale,7.0,1.0,0.0,1,0,1.9459101490553132,restaurant - other or unknown type,norovirus genogroup i
10009,2002,June,CA,clostridium perfringens,caterer (food prepared off-site from where served); restaurant - other or unknown type,enchilada chicken rice spanish tamale,11.0,1.0,0.0,1,0,2.3978952727983707,bulk_Location,clostridium perfringens
10010,2002,June,FL,norovirus genogroup i,camp,ice,34.0,0.0,0.0,0,0,3.5263605246161616,bulk_Location,norovirus genogroup i
10011,2002,August,MD,bacillus cereus; clostridium perfringens,restaurant - other or unknown type,soup cream crab,7.0,0.0,0.0,0,0,1.9459101490553132,restaurant - other or unknown type,bulk_Species
10012,2002,August,CA,bacillus cereus; clostridium perfringens,restaurant - other or unknown type,multiple salad,9.0,3.0,0.0,1,0,2.1972245773362196,restaurant - other or unknown type,bulk_Species
10013,2002,August,MD,salmonella enterica,restaurant - other or unknown type,multiple salad,25.0,3.0,0.0,1,0,3.2188758248682006,restaurant - other or unknown type,salmonella enterica
10014,2002,March,WA,campylobacter jejuni,prison/jail,green salad pasta salad tuna salad,136.0,1.0,0.0,1,0,4.912654885736052,bulk_Location,campylobacter jejuni
10015,2002,August,WI,campylobacter coli,other,french fry ground beef hamburger,22.0,0.0,0.0,0,0,3.091042453358316,other,bulk_Species
10016,2002,July,AL,norovirus genogroup i,restaurant - other or unknown type,french fry ground beef hamburger,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,norovirus genogroup i
10017,2002,August,IL,norovirus genogroup i,restaurant - other or unknown type,ice cream homemade,6.0,0.0,0.0,0,0,1.791759469228055,restaurant - other or unknown type,norovirus genogroup i
10018,2002,August,IL,norovirus genogroup i,restaurant - other or unknown type,ice cream homemade,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - other or unknown type,norovirus genogroup i
10019,2002,August,IL,norovirus genogroup i,restaurant - other or unknown type,ice cream homemade,8.0,0.0,0.0,0,0,2.0794415416798357,restaurant - other or unknown type,norovirus genogroup i
10020,2002,July,FL,clostridium perfringens,restaurant - other or unknown type,ice cream homemade,5.0,0.0,0.0,0,0,1.6094379124341003,restaurant - other or unknown type,clostridium perfringens
10021,2001,April,MD,salmonella enterica,private home/residence,ice cream homemade,3.0,1.0,0.0,1,0,1.0986122886681098,private home/residence,salmonella enterica
10022,2001,May,HI,histamine,restaurant - other or unknown type,fish ahi,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
10023,2002,June,FL,vibrio parahaemolyticus,restaurant - other or unknown type,mussel,2.0,1.0,0.0,1,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
10024,2002,August,AL,staphylococcus aureus,restaurant - other or unknown type,ground beef cheeseburger ground beef cheeseburger,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
10025,2002,July,AL,staphylococcus aureus,restaurant - other or unknown type,chef salad chicken salad ranch dressing,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,staphylococcus aureus
10026,2002,August,MD,staphylococcus aureus,restaurant - other or unknown type,chip salsa,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - other or unknown type,staphylococcus aureus
10027,2002,July,AL,staphylococcus aureus,restaurant - other or unknown type,ground beef cheeseburger,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - other or unknown type,staphylococcus aureus
10028,2002,July,AL,staphylococcus aureus,restaurant - other or unknown type,sausage pork shell egg scrambled hard,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
10029,2002,August,AL,staphylococcus aureus,private home/residence,fish mahi mahi,4.0,0.0,0.0,0,0,1.3862943611198906,private home/residence,staphylococcus aureus
10030,2002,August,FL,staphylococcus aureus,restaurant - other or unknown type,multiple food,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
10031,2002,August,MN,norovirus genogroup i,caterer (food prepared off-site from where served),ham cheese,55.0,0.0,0.0,0,0,4.007333185232471,caterer (food prepared off-site from where served),norovirus genogroup i
10032,2002,July,AL,norovirus genogroup i,restaurant - other or unknown type,chef salad dip,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,norovirus genogroup i
